state,municipality,county,population,latitude,longitude
KS,Hartford city,Lyon County,360,38.308378,-95.956649
KS,Harveyville city,Wabaunsee County,178,38.789117,-95.962523
KS,Havana city,Montgomery County,81,37.092113,-95.941917
KS,Haven city,Reno County,1168,37.901633,-97.783094
KS,Havensville city,Pottawatomie County,126,39.511228,-96.076352
KS,Haviland city,Kiowa County,661,37.617413,-99.105821
KS,Hays city,Ellis County,21040,38.882227,-99.322225
KS,Haysville city,Sedgwick County,11268,37.566059,-97.353513
KS,Hazelton city,Barber County,82,37.089447,-98.401541
KS,Hepler city,Crawford County,92,37.663398,-94.969967
KS,Herington city,Dickinson County,2098,38.696867,-96.807236
KS,Herndon city,Rawlins County,118,39.90916,-100.786496
KS,Hesston city,Harvey County,3473,38.140072,-97.426984
KS,Hiawatha city,Brown County,3190,39.851686,-95.537965
KS,Highland city,Doniphan County,922,39.860407,-95.265269
KS,Hill City city,Graham County,1385,39.368726,-99.840476
KS,Hillsboro city,Marion County,2688,38.352652,-97.199572
KS,Hoisington city,Barton County,2617,38.518063,-98.777375
KS,Holcomb city,Finney County,2190,37.985983,-100.993619
KS,Hollenberg city,Washington County,13,39.98105,-96.991914
KS,Holton city,Jackson County,3382,39.469861,-95.732555
KS,Holyrood city,Ellsworth County,387,38.587748,-98.410685
KS,Hope city,Dickinson County,309,38.691222,-97.076496
KS,Horace city,Greeley County,92,38.476841,-101.790499
KS,Horton city,Brown County,1480,39.663791,-95.532532
KS,Howard city,Elk County,569,37.469432,-96.263019
KS,Hoxie city,Sheridan County,1198,39.355828,-100.439844
KS,Hoyt city,Jackson County,595,39.249358,-95.707921
KS,Hudson city,Stafford County,91,38.104878,-98.660685
KS,Hugoton city,Stevens County,3613,37.174515,-101.344693
KS,Humboldt city,Allen County,1816,37.812392,-95.436146
KS,Hunnewell city,Sumner County,43,37.004128,-97.407613
KS,Hunter city,Mitchell County,53,39.235043,-98.396117
KS,Huron city,Atchison County,72,39.638233,-95.351199
KS,Hutchinson city,Reno County,39662,38.067291,-97.90952
KS,Independence city,Montgomery County,8315,37.232948,-95.71363
KS,Ingalls city,Gray County,252,37.828578,-100.453323
KS,Inman city,McPherson County,1320,38.232423,-97.772212
KS,Iola city,Allen County,5318,37.927427,-95.400669
KS,Isabel city,Barber County,64,37.467151,-98.551517
KS,Iuka city,Pratt County,151,37.729006,-98.732717
KS,Jamestown city,Cloud County,234,39.599548,-97.861255
KS,Jennings city,Decatur County,81,39.680547,-100.293208
KS,Jetmore city,Hodgeman County,740,37.98662,-99.8847
KS,Jewell city,Jewell County,353,39.671551,-98.152408
KS,Johnson City city,Stanton County,1334,37.570442,-101.744783
KS,Junction City city,Geary County,21856,39.02722,-96.852271
KS,Kanopolis city,Ellsworth County,431,38.708111,-98.158069
KS,Kanorado city,Sherman County,150,39.336542,-102.037255
KS,Kansas City city,Wyandotte County,152933,39.122539,-94.741781
KS,Kechi city,Sedgwick County,2380,37.794756,-97.26646
KS,Kensington city,Smith County,404,39.766702,-99.03285
KS,Kincaid city,Anderson County,107,38.080732,-95.156157
KS,Kingman city,Kingman County,2890,37.647712,-98.115993
KS,Kinsley city,Edwards County,1370,37.922377,-99.411407
KS,Kiowa city,Barber County,869,37.017405,-98.484819
KS,Kirwin city,Phillips County,131,39.669807,-99.12175
KS,Kismet city,Seward County,332,37.204485,-100.70166
KS,La Crosse city,Rush County,1209,38.531837,-99.309498
KS,La Cygne city,Linn County,1035,38.347833,-94.761793
KS,La Harpe city,Allen County,488,37.916446,-95.30305
KS,Labette city,Labette County,54,37.230015,-95.18355
KS,Lake Quivira city,Johnson County,1014,39.04019,-94.768526
KS,Lakin city,Kearny County,2121,37.940016,-101.258444
KS,Lancaster city,Atchison County,239,39.571159,-95.303712
KS,Lane city,Franklin County,246,38.440047,-95.082091
KS,Langdon city,Reno County,40,37.853192,-98.32418
KS,Lansing city,Leavenworth County,11221,39.242592,-94.89632
KS,Larned city,Pawnee County,3675,38.18339,-99.101261
KS,Latham city,Butler County,100,37.535587,-96.642529
KS,Latimer city,Morris County,31,38.738592,-96.84596
KS,Lawrence city,Douglas County,96207,38.960029,-95.26293
KS,LeRoy city,Coffey County,444,38.085957,-95.63297
KS,Leavenworth city,Leavenworth County,37034,39.322717,-94.925013
KS,Leawood city,Johnson County,33980,38.907263,-94.62524
KS,Lebanon city,Smith County,182,39.810176,-98.557294
KS,Lebo city,Coffey County,875,38.416179,-95.862482
KS,Lecompton city,Douglas County,595,39.025851,-95.395034
KS,Lehigh city,Marion County,160,38.374407,-97.30241
KS,Lenexa city,Johnson County,58536,38.965268,-94.803937
KS,Lenora city,Norton County,200,39.610868,-100.001406
KS,Leon city,Butler County,662,37.689745,-96.783771
KS,Leona city,Doniphan County,38,39.785986,-95.321367
KS,Leonardville city,Riley County,429,39.36405,-96.859637
KS,Leoti city,Wichita County,1432,38.483388,-101.357648
KS,Lewis city,Edwards County,376,37.937028,-99.254671
KS,Liberal city,Seward County,18999,37.046108,-100.927706
KS,Liberty city,Montgomery County,95,37.156361,-95.597674
KS,Liebenthal city,Rush County,87,38.654479,-99.320027
KS,Lincoln Center city,Lincoln County,1155,39.042955,-98.146737
KS,Lincolnville city,Marion County,167,38.494273,-96.961481
KS,Lindsborg city,McPherson County,3811,38.577142,-97.674009
KS,Linn Valley city,Linn County,1098,38.375386,-94.710899
KS,Linn city,Washington County,384,39.67929,-97.086794
KS,Linwood city,Leavenworth County,425,39.001999,-95.037101
KS,Little River city,Rice County,465,38.398214,-98.014947
KS,Logan city,Phillips County,436,39.661656,-99.567282
KS,Lone Elm city,Anderson County,21,38.079628,-95.243056
KS,Long Island city,Phillips County,134,39.946121,-99.533914
KS,Longford city,Clay County,71,39.172096,-97.329074
KS,Longton city,Elk County,283,37.377463,-96.081839
KS,Lorraine city,Ellsworth County,134,38.569049,-98.317331
KS,Lost Springs city,Marion County,54,38.566619,-96.965767
KS,Louisburg city,Miami County,5170,38.620506,-94.677082
KS,Louisville city,Pottawatomie County,146,39.249865,-96.314479
KS,Lucas city,Russell County,338,39.058653,-98.537708
KS,Luray city,Russell County,164,39.114989,-98.692151
KS,Lyndon city,Osage County,1039,38.611908,-95.684424
KS,Lyons city,Rice County,3498,38.346138,-98.204672
KS,Macksville city,Stafford County,453,37.95723,-98.968862
KS,Madison city,Greenwood County,668,38.133558,-96.13718
KS,Mahaska city,Washington County,43,39.987269,-97.353609
KS,Maize city,Sedgwick County,6802,37.77486,-97.459134
KS,Manchester city,Dickinson County,49,39.093313,-97.320156
KS,Manhattan city,Riley County,53682,39.188307,-96.605864
KS,Mankato city,Jewell County,813,39.787339,-98.208267
KS,Manter city,Stanton County,120,37.524515,-101.883166
KS,Maple Hill city,Wabaunsee County,634,39.085423,-96.028015
KS,Mapleton city,Bourbon County,98,38.015693,-94.884081
KS,Marion city,Marion County,1898,38.353315,-97.007777
KS,Marquette city,McPherson County,592,38.555844,-97.834428
KS,Marysville city,Marshall County,3405,39.84369,-96.638878
KS,Matfield Green city,Chase County,52,38.159651,-96.562014
KS,Mayetta city,Jackson County,355,39.338642,-95.721806
KS,Mayfield city,Sumner County,73,37.263088,-97.540402
KS,McCracken city,Rush County,144,38.582085,-99.568446
KS,McCune city,Crawford County,370,37.353804,-95.019203
KS,McDonald city,Rawlins County,117,39.784746,-101.370194
KS,McFarland city,Wabaunsee County,277,39.054691,-96.237983
KS,McLouth city,Jefferson County,835,39.196439,-95.208614
KS,McPherson city,McPherson County,13906,38.369881,-97.664518
KS,Meade city,Meade County,1442,37.283612,-100.343022
KS,Medicine Lodge city,Barber County,1707,37.285137,-98.581185
KS,Melvern city,Osage County,349,38.507339,-95.637764
KS,Menlo city,Thomas County,33,39.356106,-100.72425
KS,Meriden city,Jefferson County,725,39.189512,-95.568127
KS,Merriam city,Johnson County,10875,39.017607,-94.693955
KS,Milan city,Sumner County,52,37.257474,-97.673998
KS,Milford city,Geary County,388,39.172929,-96.910427
KS,Miltonvale city,Cloud County,439,39.349571,-97.452302
KS,Minneapolis city,Ottawa County,1936,39.124289,-97.699655
KS,Minneola city,Clark County,691,37.442029,-100.013078
KS,Mission Hills city,Johnson County,3525,39.014035,-94.617552
KS,Mission Woods city,Johnson County,197,39.034188,-94.610605
KS,Mission city,Johnson County,10014,39.026774,-94.656962
KS,Moline city,Elk County,340,37.36365,-96.302384
KS,Montezuma city,Gray County,976,37.59242,-100.450087
KS,Moran city,Allen County,465,37.916542,-95.171429
KS,Morganville city,Clay County,183,39.466715,-97.203674
KS,Morland city,Graham County,113,39.348999,-100.074352
KS,Morrill city,Brown County,213,39.929169,-95.694323
KS,Morrowville city,Washington County,114,39.845303,-97.172769
KS,Moscow city,Stevens County,260,37.325106,-101.206777
KS,Mound City city,Linn County,645,38.139532,-94.821245
KS,Mound Valley city,Labette County,347,37.207018,-95.404763
KS,Moundridge city,McPherson County,1955,38.201912,-97.514802
KS,Mount Hope city,Sedgwick County,800,37.872566,-97.655168
KS,Mulberry city,Crawford County,410,37.556082,-94.623442
KS,Mullinville city,Kiowa County,185,37.588574,-99.47556
KS,Mulvane city,Sedgwick County,6936,37.476451,-97.235365
KS,Munden city,Republic County,97,39.912633,-97.53845
KS,Muscotah city,Atchison County,155,39.553567,-95.520419
KS,Narka city,Republic County,81,39.959763,-97.426729
KS,Nashville city,Kingman County,51,37.438445,-98.422751
KS,Natoma city,Osborne County,296,39.188486,-99.024156
KS,Neodesha city,Wilson County,2196,37.424177,-95.684586
KS,Neosho Falls city,Woodson County,136,38.006009,-95.555289
KS,Neosho Rapids city,Lyon County,232,38.368481,-95.991856
KS,Ness City city,Ness County,1311,38.454055,-99.904656
KS,Netawaka city,Jackson County,140,39.602967,-95.718909
KS,New Albany city,Wilson County,57,37.567822,-95.936288
KS,New Cambria city,Saline County,106,38.879046,-97.506602
KS,New Strawn city,Coffey County,407,38.264027,-95.742731
KS,Newton city,Harvey County,18251,38.037683,-97.345018
KS,Nickerson city,Reno County,1053,38.148899,-98.08826
KS,Niotaze city,Chautauqua County,89,37.067346,-96.014469
KS,Norcatur city,Decatur County,158,39.834753,-100.188804
KS,North Newton city,Harvey County,1787,38.077603,-97.346315
KS,Norton city,Norton County,2676,39.836219,-99.891596
KS,Nortonville city,Jefferson County,591,39.415419,-95.330042
KS,Norwich city,Kingman County,417,37.457242,-97.847916
KS,Oak Hill city,Clay County,25,39.246544,-97.342954
KS,Oakley city,Logan County,1982,39.123456,-100.844973
KS,Oberlin city,Decatur County,1605,39.82304,-100.530737
KS,Offerle city,Edwards County,165,37.890723,-99.56035
KS,Ogden city,Riley County,1628,39.11092,-96.702353
KS,Oketo city,Marshall County,64,39.96323,-96.598951
KS,Olathe city,Johnson County,147461,38.882031,-94.820054
KS,Olivet city,Osage County,74,38.481496,-95.751276
KS,Olmitz city,Barton County,89,38.516444,-98.936644
KS,Olpe city,Lyon County,518,38.264738,-96.165072
KS,Olsburg city,Pottawatomie County,223,39.432095,-96.615959
KS,Onaga city,Pottawatomie County,675,39.489283,-96.170241
KS,Oneida city,Nemaha County,58,39.866799,-95.93982
KS,Osage City city,Osage County,2814,38.634098,-95.821002
KS,Osawatomie city,Miami County,4241,38.49993,-94.945895
KS,Osborne city,Osborne County,1303,39.440452,-98.699469
KS,Oskaloosa city,Jefferson County,1080,39.215988,-95.314713
KS,Oswego city,Labette County,1637,37.167641,-95.112052
KS,Otis city,Rush County,286,38.5348,-99.053498
KS,Ottawa city,Franklin County,12686,38.60008,-95.262777
KS,Overbrook city,Osage County,984,38.779367,-95.556967
KS,Overland Park city,Johnson County,197089,38.889042,-94.690584
KS,Oxford city,Sumner County,1042,37.273704,-97.169349
KS,Ozawkie city,Jefferson County,627,39.235333,-95.465837
KS,Palco city,Rooks County,203,39.25321,-99.563541
KS,Palmer city,Washington County,124,39.632875,-97.140377
KS,Paola city,Miami County,5780,38.57893,-94.860401
KS,Paradise city,Russell County,33,39.114525,-98.918444
KS,Park City city,Sedgwick County,8808,37.808385,-97.325287
KS,Park city,Gove County,115,39.111786,-100.361362
KS,Parker city,Linn County,231,38.328646,-94.989179
KS,Parkerfield city,Cowley County,406,37.067798,-96.995578
KS,Parkerville city,Morris County,48,38.763315,-96.66092
KS,Parsons city,Labette County,9362,37.334013,-95.264998
KS,Partridge city,Reno County,209,37.966874,-98.092259
KS,Pawnee Rock city,Barton County,189,38.264941,-98.98235
KS,Paxico city,Wabaunsee County,210,39.068904,-96.167021
KS,Peabody city,Marion County,920,38.168306,-97.104348
KS,Penalosa city,Kingman County,18,37.71565,-98.320248
KS,Perry city,Jefferson County,851,39.073876,-95.387528
KS,Peru city,Chautauqua County,101,37.08033,-96.096138
KS,Phillipsburg city,Phillips County,2244,39.751215,-99.320973
KS,Pittsburg city,Crawford County,20504,37.412576,-94.69834
KS,Plains city,Meade County,1017,37.264239,-100.589759
KS,Plainville city,Rooks County,1698,39.234109,-99.30085
KS,Pleasanton city,Linn County,1199,38.177877,-94.705328
KS,Plevna city,Reno County,84,37.97162,-98.309592
KS,Pomona city,Franklin County,890,38.611184,-95.454439
KS,Portis city,Osborne County,84,39.563743,-98.691582
KS,Potwin city,Butler County,422,37.938624,-97.01835
KS,Powhattan city,Brown County,67,39.761734,-95.634011
KS,Prairie View city,Phillips County,99,39.831989,-99.573294
KS,Prairie Village city,Johnson County,22900,38.986835,-94.636195
KS,Pratt city,Pratt County,6546,37.698576,-98.765936
KS,Prescott city,Linn County,212,38.063122,-94.692512
KS,Preston city,Pratt County,118,37.758445,-98.557787
KS,Pretty Prairie city,Reno County,653,37.780063,-98.022482
KS,Princeton city,Franklin County,254,38.486239,-95.270092
KS,Protection city,Comanche County,487,37.200391,-99.480775
KS,Quenemo city,Osage County,287,38.580223,-95.526614
KS,Quinter city,Gove County,948,39.066626,-100.234742
KS,Radium city,Stafford County,21,38.173812,-98.894475
KS,Ramona city,Marion County,78,38.597867,-97.063699
KS,Randall city,Jewell County,78,39.641613,-98.045572
KS,Randolph city,Riley County,156,39.429359,-96.759431
KS,Ransom city,Ness County,254,38.636525,-99.932724
KS,Rantoul city,Franklin County,171,38.548394,-95.100897
KS,Raymond city,Rice County,85,38.277972,-98.414314
KS,Reading city,Lyon County,183,38.519149,-95.957377
KS,Redfield city,Bourbon County,91,37.836556,-94.881987
KS,Republic city,Republic County,79,39.923935,-97.824472
KS,Reserve city,Brown County,69,39.97696,-95.565145
KS,Rexford city,Thomas County,197,39.470415,-100.743906
KS,Richfield city,Morton County,27,37.265276,-101.782786
KS,Richmond city,Franklin County,441,38.400333,-95.251949
KS,Riley city,Riley County,929,39.299222,-96.827775
KS,Robinson city,Brown County,175,39.815538,-95.411582
KS,Roeland Park city,Johnson County,6712,39.035854,-94.637409
KS,Rolla city,Morton County,371,37.117929,-101.63183
KS,Rose Hill city,Butler County,4332,37.570271,-97.136044
KS,Roseland city,Cherokee County,74,37.280487,-94.843845
KS,Rossville city,Shawnee County,1090,39.135799,-95.949624
KS,Rozel city,Pawnee County,99,38.195387,-99.403253
KS,Rush Center city,Rush County,136,38.46488,-99.310798
KS,Russell Springs city,Logan County,23,38.912778,-101.17574
KS,Russell city,Russell County,4400,38.887455,-98.851392
KS,Sabetha city,Nemaha County,2493,39.910228,-95.792832
KS,Salina city,Saline County,45792,38.813085,-97.614477
KS,Satanta city,Haskell County,1055,37.437777,-100.988043
KS,Savonburg city,Allen County,77,37.749136,-95.141834
KS,Sawyer city,Pratt County,89,37.498457,-98.682951
KS,Scammon city,Cherokee County,368,37.279173,-94.823556
KS,Scandia city,Republic County,337,39.796886,-97.784001
KS,Schoenchen city,Ellis County,169,38.712895,-99.332255
KS,Scott City city,Scott County,3931,38.478872,-100.903053
KS,Scottsville city,Mitchell County,25,39.542577,-97.952304
KS,Scranton city,Osage County,645,38.778028,-95.74109
KS,Sedan city,Chautauqua County,989,37.128456,-96.184825
KS,Sedgwick city,Harvey County,1581,37.918059,-97.420164
KS,Selden city,Sheridan County,183,39.541447,-100.567185
KS,Seneca city,Nemaha County,2142,39.837998,-96.069608
KS,Severance city,Doniphan County,77,39.766819,-95.249236
KS,Severy city,Greenwood County,198,37.621955,-96.227525
KS,Seward city,Stafford County,45,38.177828,-98.794281
KS,Sharon Springs city,Wallace County,751,38.894334,-101.751163
KS,Sharon city,Barber County,141,37.249734,-98.417669
KS,Shawnee city,Johnson County,69417,39.017488,-94.805801
KS,Silver Lake city,Shawnee County,1315,39.099849,-95.856655
KS,Simpson city,Mitchell County,80,39.386038,-97.934005
KS,Smith Center city,Smith County,1585,39.773939,-98.783474
KS,Smolan city,Saline County,160,38.738116,-97.684352
